constant    1: beta    0, exp    1
constant 3554: beta   54, exp   79
constant 3555: beta   54, exp   79
constant 3556: beta   44, exp   67
constant 3557: beta   44, exp   67
constant 3558: beta  130, exp  149
constant 3559: beta   43, exp   63
constant 3560: beta  113, exp  137
constant 3561: beta   54, exp   79
constant 3562: beta   37, exp   53
constant 3563: beta   28, exp   46
constant 3564: beta   28, exp   46
constant 3565: beta   28, exp   46
constant 3566: beta   28, exp   46
constant 3567: beta   80, exp  111
constant 3568: beta   80, exp  111
constant 3569: beta   80, exp  111
constant 3570: beta   80, exp  111
constant 3571: beta  141, exp  206
constant 3572: beta  141, exp  206
constant 3573: beta  156, exp  230
constant 3574: beta  149, exp  222
constant 3575: beta  157, exp  238
constant 3576: beta   77, exp  115
constant 3577: beta   77, exp  115
constant 3578: beta   75, exp  120
constant 3579: beta   75, exp  120
constant 3580: beta   75, exp  120
constant 3581: beta   75, exp  120
constant 3582: beta   98, exp  141
constant 3583: beta  193, exp  274
constant 3584: beta  130, exp  215
constant 3585: beta   10, exp   21
constant 3586: beta  164, exp  232
constant 3587: beta  653, exp  793
constant 3588: beta  189, exp  267
constant 3589: beta   64, exp   85
constant 3590: beta   53, exp   77
constant 3591: beta  227, exp  324
constant 3592: beta   51, exp   99
constant 3593: beta   28, exp   46
constant 3594: beta    9, exp   18
constant 3595: beta    9, exp   18
constant 3596: beta  302, exp  436
constant 3597: beta   75, exp  107
constant 3598: beta   42, exp   67
constant 3599: beta   26, exp   47
constant 3600: beta   26, exp   47
constant 3601: beta   26, exp   47
constant 3602: beta   54, exp   85
constant 3603: beta   26, exp   47
constant 3604: beta  215, exp  312
constant 3605: beta  244, exp  347
constant 3606: beta  153, exp  216
constant 3607: beta  237, exp  341
constant 3608: beta  251, exp  363
constant 3609: beta   55, exp  104
constant 3610: beta   39, exp   65
constant 3611: beta   19, exp   33
constant 3612: beta   32, exp   51
constant 3613: beta   42, exp   71
constant 3614: beta   22, exp   43
constant 3615: beta   22, exp   43
constant 3616: beta   82, exp  106
constant 3617: beta   22, exp   43
constant 3618: beta   22, exp   43
constant 3619: beta   82, exp  106
constant 3620: beta   70, exp   98
constant 3621: beta   53, exp   92
constant 3622: beta   21, exp   37
constant 3623: beta   94, exp  140
constant 3624: beta   56, exp   90
constant 3625: beta   82, exp  123
constant 3626: beta   52, exp   85
constant 3627: beta   52, exp   85
constant 3628: beta   86, exp  125
constant 3629: beta   73, exp  115
constant 3630: beta   69, exp  104
constant 3631: beta   63, exp  101
constant 3632: beta   63, exp  101
constant 3633: beta   55, exp   93
constant 3634: beta   28, exp   51
constant 3635: beta    1, exp    3
constant 3636: beta  192, exp  281
constant 3637: beta  192, exp  281
constant 3638: beta  115, exp  180
constant 3639: beta  102, exp  160
constant 3640: beta   14, exp   27
constant 3641: beta   29, exp   45
constant 3642: beta   14, exp   27
constant 3643: beta   58, exp   93
constant 3644: beta   73, exp  115
constant 3645: beta   86, exp  138
constant 3646: beta   90, exp  133
constant 3647: beta    5, exp    9
constant 3648: beta    5, exp    9
constant 3649: beta    5, exp    9
constant 3650: beta    5, exp    9
constant 3651: beta   25, exp   47
constant 3652: beta   63, exp  101
constant 3653: beta   54, exp   86
constant 3654: beta   65, exp   94
constant 3655: beta   47, exp   70
constant 3656: beta   51, exp   77
constant 3657: beta   54, exp   86
constant 3658: beta   65, exp   94
constant 3659: beta   47, exp   70
constant 3660: beta   51, exp   77
constant 3661: beta  110, exp  156
constant 3662: beta   26, exp   47
constant 3663: beta   66, exp  107
constant 3664: beta   55, exp   88
constant 3665: beta   66, exp   96
constant 3666: beta   48, exp   72
constant 3667: beta   52, exp   79
constant 3668: beta   55, exp   88
constant 3669: beta   66, exp   96
constant 3670: beta   48, exp   72
constant 3671: beta   52, exp   79
constant 3672: beta  111, exp  158
constant 3673: beta  166, exp  227
constant 3674: beta  124, exp  175
constant 3675: beta  478, exp  603
constant 3676: beta  794, exp 1023
constant 3677: beta   19, exp   33
constant 3678: beta   37, exp   59
constant 3679: beta  206, exp  280
constant 3680: beta  642, exp  819
constant 3681: beta  125, exp  164
constant 3682: beta   22, exp   38
constant 3683: beta   43, exp   68
constant 3684: beta   43, exp   68
constant 3685: beta   91, exp  134
constant 3686: beta   91, exp  134
constant 3687: beta   22, exp   38
constant 3688: beta   43, exp   68
constant 3689: beta   43, exp   68
constant 3690: beta   22, exp   38
constant 3691: beta   10, exp   21
constant 3692: beta   64, exp   94
constant 3693: beta   35, exp   54
constant 3694: beta   36, exp   57
constant 3695: beta   64, exp   94
constant 3696: beta   35, exp   54
constant 3697: beta   69, exp   90
constant 3698: beta   36, exp   57
constant 3699: beta   69, exp   90
constant 3700: beta   41, exp   64
constant 3701: beta   36, exp   57
constant 3702: beta   41, exp   64
constant 3703: beta   41, exp   64
constant 3704: beta   36, exp   57
constant 3705: beta   41, exp   64
constant 3706: beta   84, exp  121
constant 3707: beta  128, exp  175
constant 3708: beta  148, exp  200
constant 3709: beta    3, exp    8
constant 3710: beta    6, exp   12
constant 3711: beta    4, exp   10
constant 3712: beta  292, exp  436
constant 3713: beta  192, exp  292
constant 3714: beta  173, exp  254
constant 3715: beta   54, exp   91
constant 3716: beta   51, exp   92
constant 3717: beta   30, exp   52
constant 3718: beta    4, exp   13
constant 3719: beta   36, exp   59
constant 3720: beta   40, exp   64
constant 3721: beta   63, exp   96
constant 3722: beta   56, exp   91
constant 3723: beta   37, exp   57
constant 3724: beta   86, exp  119
constant 3725: beta   70, exp   97
constant 3726: beta   44, exp   58
constant 3727: beta   75, exp  101
constant 3728: beta   47, exp   70
constant 3729: beta   63, exp   89
constant 3730: beta   91, exp  121
constant 3731: beta   33, exp   53
constant 3732: beta   39, exp   59
constant 3733: beta   87, exp  119
constant 3734: beta   24, exp   47
constant 3735: beta   24, exp   47
constant 3736: beta    0, exp    1
constant 3737: beta    3, exp    5
constant 3738: beta    3, exp    5
constant 3739: beta    3, exp    5
constant 3740: beta    3, exp    5
constant 3741: beta    3, exp    5
constant 3742: beta  122, exp  174
constant 3743: beta   95, exp  147
constant 3744: beta   15, exp   30
constant 3745: beta   88, exp  127
constant 3746: beta  255, exp  329
constant 3747: beta  196, exp  264
constant 3748: beta  129, exp  180
constant 3749: beta  170, exp  239
constant 3750: beta  160, exp  234
constant 3751: beta  133, exp  205
constant 3752: beta   15, exp   30
constant 3753: beta    6, exp   11
constant 3754: beta    5, exp   15
constant 3755: beta    5, exp   15
constant 3756: beta   15, exp   21
constant 3757: beta   61, exp  111
constant 3758: beta   61, exp  111
constant 3759: beta   25, exp   63
constant 3760: beta  457, exp  301
constant 3761: beta  535, exp  345
constant 3762: beta 1374, exp  862
constant 3763: beta  172, exp  139
constant 3764: beta   96, exp  108
constant 3765: beta  102, exp  118
constant 3766: beta  171, exp  175
constant 3767: beta   91, exp  113
constant 3768: beta   27, exp   59
constant 3769: beta   48, exp   73
constant 3770: beta   42, exp   85
constant 3771: beta  123, exp  141
constant 3772: beta  143, exp  159
constant 3773: beta   77, exp  133
constant 3774: beta   28, exp   73
constant 3775: beta  201, exp  169
constant 3776: beta  105, exp  109
constant 3777: beta  130, exp  144
constant 3778: beta  144, exp  151
constant 3779: beta  247, exp  250
constant 3780: beta  123, exp  144
constant 3781: beta   64, exp  110
constant 3782: beta   68, exp  116
constant 3783: beta  141, exp  148
constant 3784: beta  226, exp  205
constant 3785: beta  174, exp  184
constant 3786: beta  261, exp  253
constant 3787: beta  164, exp  182
constant 3788: beta   63, exp  106
constant 3789: beta   67, exp  112
constant 3790: beta  126, exp  158
constant 3791: beta  188, exp  192
constant 3792: beta  208, exp  210
constant 3793: beta   55, exp  101
constant 3794: beta  295, exp  258
constant 3795: beta  211, exp  224
constant 3796: beta  270, exp  260
constant 3797: beta  235, exp  261
constant 3798: beta  337, exp  322
constant 3799: beta  175, exp  158
constant 3800: beta  160, exp  168
constant 3801: beta  123, exp  138
constant 3802: beta  116, exp  148
constant 3803: beta   62, exp   92
constant 3804: beta  142, exp  184
constant 3805: beta  212, exp  221
constant 3806: beta   86, exp  132
constant 3807: beta   90, exp  138
constant 3808: beta  183, exp  191
constant 3809: beta  184, exp  199
constant 3810: beta  196, exp  212
constant 3811: beta  300, exp  278
constant 3812: beta  189, exp  202
constant 3813: beta  269, exp  258
constant 3814: beta  172, exp  187
constant 3815: beta   86, exp  129
constant 3816: beta  190, exp  203
constant 3817: beta  210, exp  221
constant 3818: beta  221, exp  243
constant 3819: beta  187, exp  205
constant 3820: beta  157, exp  182
constant 3821: beta  172, exp  187
constant 3822: beta  238, exp  262
constant 3823: beta   83, exp  120
constant 3824: beta   99, exp  147
constant 3825: beta   60, exp   96
constant 3826: beta  172, exp  229
constant 3827: beta  172, exp  229
constant 3828: beta    0, exp    1
constant 3829: beta    3, exp    5
constant 3830: beta    3, exp    5
constant 3831: beta    3, exp    5
constant 3832: beta    3, exp    5
constant 3833: beta   35, exp   62
constant 3834: beta   90, exp  131
constant 3835: beta   52, exp   80
constant 3836: beta   93, exp  136
constant 3837: beta   47, exp   74
constant 3838: beta   63, exp  106
constant 3839: beta    3, exp    5
constant 3840: beta   54, exp   91
constant 3841: beta   83, exp  123
constant 3842: beta  170, exp  231
constant 3843: beta  161, exp  224
constant 3844: beta  173, exp  245
constant 3845: beta  167, exp  224
constant 3846: beta  166, exp  238
constant 3847: beta   85, exp  129
constant 3848: beta   87, exp  148
constant 3849: beta   38, exp   63
constant 3850: beta   28, exp   50
constant 3851: beta   23, exp   43
constant 3852: beta   38, exp   61
constant 3853: beta  114, exp  171
constant 3854: beta  306, exp  396
constant 3855: beta  139, exp  183
constant 3856: beta   59, exp   85
constant 3857: beta   63, exp   88
constant 3858: beta   74, exp  104
constant 3859: beta   57, exp   69
constant 3860: beta   44, exp   76
constant 3861: beta   62, exp   80
constant 3862: beta   83, exp   83
constant 3863: beta  103, exp  111
constant 3864: beta  102, exp  124
constant 3865: beta   54, exp   70
constant 3866: beta  110, exp  134
constant 3867: beta   24, exp   40
constant 3868: beta   34, exp   58
constant 3869: beta   41, exp   75
constant 3870: beta   35, exp   56
constant 3871: beta   11, exp   23
constant 3872: beta    9, exp   19
constant 3873: beta    9, exp   19
constant 3874: beta  157, exp  220
constant 3875: beta   90, exp  141
constant 3876: beta   48, exp   91
constant 3877: beta   59, exp   98
constant 3878: beta   16, exp   37
constant 3879: beta    6, exp   19
constant 3880: beta   47, exp   75
constant 3881: beta   17, exp   35
constant 3882: beta   53, exp   78
constant 3883: beta   19, exp   39
constant 3884: beta   31, exp   45
constant 3885: beta   19, exp   39
constant 3886: beta   31, exp   45
constant 3887: beta   43, exp   77
constant 3888: beta    9, exp   20
constant 3889: beta    6, exp   18
constant 3890: beta    6, exp   20
constant 3891: beta  139, exp  133
constant 3892: beta  152, exp  151
constant 3893: beta  265, exp  254
constant 3894: beta  484, exp  448
constant 3895: beta  179, exp  204
constant 3896: beta   76, exp  100
constant 3897: beta   40, exp   53
constant 3898: beta    7, exp   25
constant 3899: beta   35, exp   43
constant 3900: beta   26, exp   54
constant 3901: beta   52, exp   69
constant 3902: beta   40, exp   55
constant 3903: beta  211, exp  198
constant 3904: beta  136, exp  136
constant 3905: beta  235, exp  243
constant 3906: beta  179, exp  191
constant 3907: beta  302, exp  307
constant 3908: beta  452, exp  426
constant 3909: beta  237, exp  252
constant 3910: beta  210, exp  255
constant 3911: beta   76, exp  100
constant 3912: beta   40, exp   53
constant 3913: beta   98, exp  113
constant 3914: beta   37, exp   64
constant 3915: beta   55, exp   92
constant 3916: beta   78, exp   96
constant 3917: beta   25, exp   47
constant 3918: beta   76, exp   78
constant 3919: beta   46, exp   66
constant 3920: beta   84, exp  105
constant 3921: beta   12, exp   27
constant 3922: beta   13, exp   29
constant 3923: beta   45, exp   71
constant 3924: beta   46, exp   69
constant 3925: beta   44, exp   69
constant 3926: beta   30, exp   49
constant 3927: beta   43, exp   65
constant 3928: beta   81, exp  110
constant 3929: beta   19, exp   34
constant 3930: beta   28, exp   51
constant 3931: beta   28, exp   51
constant 3932: beta   23, exp   38
constant 3933: beta   23, exp   35
constant 3934: beta   23, exp   38
constant 3935: beta   23, exp   35
constant 3936: beta  137, exp  167
constant 3937: beta   14, exp   31
constant 3938: beta   15, exp   32
constant 3939: beta  152, exp  189
constant 3940: beta  210, exp  245
constant 3941: beta  363, exp  396
constant 3942: beta  157, exp  196
constant 3943: beta   96, exp  125
constant 3944: beta   27, exp   44
constant 3945: beta    3, exp    5
constant 3946: beta    4, exp   12
constant 3947: beta   13, exp   29
constant 3948: beta   26, exp   46
constant 3949: beta    6, exp   11
constant 3950: beta   15, exp   25
constant 3951: beta    6, exp    9
constant 3952: beta    4, exp    7
constant 3953: beta    3, exp    6
constant 3954: beta    3, exp    6
constant 3955: beta    3, exp    6
constant 3956: beta    6, exp   11
constant 3957: beta   21, exp   34
constant 3958: beta   21, exp   36
constant 3959: beta   28, exp   56
constant 3960: beta   68, exp   91
constant 3961: beta   41, exp   58
constant 3962: beta   18, exp   36
constant 3963: beta   33, exp   46
constant 3964: beta   28, exp   48
constant 3965: beta   42, exp   55
constant 3966: beta   40, exp   60
constant 3967: beta   52, exp   64
constant 3968: beta   94, exp  116
constant 3969: beta  102, exp  144
constant 3970: beta   57, exp   75
constant 3971: beta   57, exp   75
constant 3972: beta   28, exp   31
constant 3973: beta   48, exp   57
constant 3974: beta   92, exp  119
constant 3975: beta   28, exp   32
constant 3976: beta   58, exp   66
constant 3977: beta  144, exp  159
constant 3978: beta    4, exp    7
constant 3979: beta   62, exp   85
constant 3980: beta  109, exp  153
constant 3981: beta    8, exp   13
constant 3982: beta    6, exp   10
constant 3983: beta   20, exp   37
constant 3984: beta   27, exp   45
constant 3985: beta   22, exp   46
constant 3986: beta   28, exp   58
constant 3987: beta   88, exp   97
constant 3988: beta   55, exp   78
constant 3989: beta    8, exp   13
constant 3990: beta    6, exp   10
constant 3991: beta   20, exp   37
constant 3992: beta   27, exp   45
constant 3993: beta   22, exp   46
constant 3994: beta   28, exp   58
constant 3995: beta   88, exp   97
constant 3996: beta   55, exp   78
constant 3997: beta   35, exp   55
constant 3998: beta   35, exp   55
constant 3999: beta   35, exp   55
constant 4000: beta   66, exp  100
constant 4001: beta   33, exp   55
constant 4002: beta   41, exp   66
constant 4003: beta   40, exp   64
constant 4004: beta   45, exp   70
constant 4005: beta   79, exp  112
constant 4006: beta   33, exp   55
constant 4007: beta   30, exp   52
constant 4008: beta   49, exp   57
constant 4009: beta   22, exp   35
constant 4010: beta   24, exp   38
constant 4011: beta   23, exp   37
constant 4012: beta   23, exp   37
constant 4013: beta   22, exp   35
constant 4014: beta   24, exp   38
constant 4015: beta   29, exp   42
constant 4016: beta   29, exp   42
constant 4017: beta    2, exp    5
constant 4018: beta    2, exp    5
constant 4019: beta   32, exp   47
constant 4020: beta   32, exp   47
constant 4021: beta   44, exp   63
constant 4022: beta   16, exp   33
constant 4023: beta   44, exp   63
constant 4024: beta   16, exp   33
constant 4025: beta   17, exp   32
constant 4026: beta   17, exp   32
constant 4027: beta   69, exp   97
constant 4028: beta   48, exp   68
constant 4029: beta   12, exp   23
constant 4030: beta   15, exp   26
constant 4031: beta   94, exp  119
constant 4032: beta   42, exp   67
constant 4033: beta   27, exp   46
constant 4034: beta   24, exp   45
constant 4035: beta   14, exp   29
constant 4036: beta   26, exp   52
constant 4037: beta   26, exp   51
constant 4038: beta   48, exp   71
constant 4039: beta   78, exp  117
constant 4040: beta   58, exp   90
constant 4041: beta   26, exp   52
constant 4042: beta   69, exp   97
constant 4043: beta   48, exp   68
constant 4044: beta   12, exp   23
constant 4045: beta   15, exp   26
constant 4046: beta   94, exp  119
constant 4047: beta   42, exp   67
constant 4048: beta   27, exp   46
constant 4049: beta   24, exp   45
constant 4050: beta   14, exp   29
constant 4051: beta   26, exp   52
constant 4052: beta   26, exp   51
constant 4053: beta   48, exp   71
constant 4054: beta   78, exp  117
constant 4055: beta   58, exp   90
constant 4056: beta   26, exp   52
constant 4057: beta    6, exp   16
constant 4058: beta   16, exp   31
constant 4059: beta   30, exp   46
constant 4060: beta    2, exp    5
constant 4061: beta   50, exp   73
constant 4062: beta   21, exp   37
constant 4063: beta   10, exp   13
constant 4064: beta   31, exp   48
constant 4065: beta   51, exp   80
constant 4066: beta   32, exp   47
constant 4067: beta   16, exp   31
constant 4068: beta   31, exp   51
constant 4069: beta   23, exp   42
constant 4070: beta   16, exp   31
constant 4071: beta   31, exp   51
constant 4072: beta   23, exp   42
constant 4073: beta   87, exp  119
constant 4074: beta   81, exp   79
constant 4075: beta   66, exp   73
constant 4076: beta   87, exp  119
constant 4077: beta   81, exp   79
constant 4078: beta   66, exp   73
constant 4079: beta   40, exp   69
constant 4080: beta   17, exp   33
constant 4081: beta   33, exp   55
constant 4082: beta   25, exp   44
constant 4083: beta   23, exp   33
constant 4084: beta   17, exp   23
constant 4085: beta   47, exp   66
constant 4086: beta   65, exp   77
constant 4087: beta   64, exp   82
constant 4088: beta   53, exp   85
constant 4089: beta   53, exp   85
constant 4090: beta   58, exp  101
constant 4091: beta  315, exp  241
constant 4092: beta  130, exp  136
constant 4093: beta  112, exp  135
constant 4094: beta   23, exp   33
constant 4095: beta   17, exp   23
constant 4096: beta   47, exp   66
constant 4097: beta   65, exp   77
constant 4098: beta   64, exp   82
constant 4099: beta   53, exp   85
constant 4100: beta   53, exp   85
constant 4101: beta   58, exp  101
constant 4102: beta  315, exp  241
constant 4103: beta  130, exp  136
constant 4104: beta  112, exp  135
constant 4105: beta   35, exp   50
constant 4106: beta   35, exp   50
constant 4107: beta   35, exp   50
constant 4108: beta   35, exp   50
constant 4109: beta   34, exp   49
constant 4110: beta   34, exp   49
constant 4111: beta   40, exp   53
constant 4112: beta   62, exp   65
constant 4113: beta   51, exp   65
constant 4114: beta   40, exp   53
constant 4115: beta   62, exp   65
constant 4116: beta   51, exp   65
constant 4117: beta   19, exp   41
constant 4118: beta   64, exp   81
constant 4119: beta   64, exp   81
constant 4120: beta   64, exp   81
constant 4121: beta  190, exp  208
constant 4122: beta   19, exp   41
constant 4123: beta  128, exp  143
constant 4124: beta  128, exp  143
constant 4125: beta  128, exp  143
constant 4126: beta  175, exp  205
constant 4127: beta   82, exp  106
constant 4128: beta   62, exp   83
constant 4129: beta   34, exp   55
constant 4130: beta   34, exp   55
constant 4131: beta    9, exp   13
constant 4132: beta    9, exp   13
constant 4133: beta   72, exp  103
constant 4134: beta   72, exp  103
constant 4135: beta   35, exp   56
constant 4136: beta   35, exp   56
constant 4137: beta   35, exp   56
constant 4138: beta   35, exp   56
constant 4139: beta   34, exp   49
constant 4140: beta   34, exp   49
constant 4141: beta   16, exp   31
constant 4142: beta   16, exp   31
constant 4143: beta   16, exp   31
constant 4144: beta   16, exp   31
constant 4145: beta  116, exp  145
constant 4146: beta  116, exp  145
constant 4147: beta  116, exp  145
constant 4148: beta  116, exp  145
constant 4149: beta   45, exp   72
constant 4150: beta   33, exp   54
constant 4151: beta   33, exp   54
constant 4152: beta   45, exp   72
constant 4153: beta   37, exp   62
constant 4154: beta   37, exp   62
constant 4155: beta   69, exp  101
constant 4156: beta   69, exp  101
constant 4157: beta   40, exp   66
constant 4158: beta   54, exp   59
constant 4159: beta   43, exp   58
constant 4160: beta   58, exp   76
constant 4161: beta   36, exp   48
constant 4162: beta   39, exp   54
constant 4163: beta   40, exp   66
constant 4164: beta   54, exp   59
constant 4165: beta   43, exp   58
constant 4166: beta   58, exp   76
constant 4167: beta   36, exp   48
constant 4168: beta   39, exp   54
constant 4169: beta   27, exp   51
constant 4170: beta   57, exp   70
constant 4171: beta   39, exp   61
constant 4172: beta   33, exp   59
constant 4173: beta   80, exp   91
constant 4174: beta  103, exp   87
constant 4175: beta   97, exp   90
constant 4176: beta   18, exp   29
constant 4177: beta   36, exp   59
constant 4178: beta   80, exp   91
constant 4179: beta  103, exp   87
constant 4180: beta   97, exp   90
constant 4181: beta   80, exp   91
constant 4182: beta  103, exp   87
constant 4183: beta   97, exp   90
constant 4184: beta   36, exp   59
constant 4185: beta   36, exp   59
constant 4186: beta   80, exp   91
constant 4187: beta  103, exp   87
constant 4188: beta   97, exp   94
constant 4189: beta   18, exp   29
constant 4190: beta   36, exp   59
constant 4191: beta   11, exp   18
constant 4192: beta   23, exp   41
constant 4193: beta   32, exp   56
constant 4194: beta   25, exp   50
constant 4195: beta   21, exp   48
constant 4196: beta   93, exp  107
constant 4197: beta   59, exp   88
constant 4198: beta    2, exp    5
constant 4199: beta   19, exp   37
constant 4200: beta   19, exp   37
constant 4201: beta   38, exp   68
constant 4202: beta   38, exp   68
constant 4203: beta   11, exp   18
constant 4204: beta   23, exp   41
constant 4205: beta   32, exp   56
constant 4206: beta   25, exp   50
constant 4207: beta   21, exp   48
constant 4208: beta   93, exp  107
constant 4209: beta   59, exp   88
constant 4210: beta   15, exp   29
constant 4211: beta   22, exp   35
constant 4212: beta   21, exp   38
constant 4213: beta    2, exp    5
constant 4214: beta   17, exp   32
constant 4215: beta   32, exp   47
constant 4216: beta   24, exp   49
constant 4217: beta   30, exp   57
constant 4218: beta   15, exp   29
constant 4219: beta   15, exp   26
constant 4220: beta   33, exp   55
constant 4221: beta   25, exp   40
constant 4222: beta   80, exp  118
constant 4223: beta   78, exp  113
constant 4224: beta   87, exp  109
constant 4225: beta   51, exp   80
constant 4226: beta   36, exp   56
constant 4227: beta   39, exp   60
constant 4228: beta   51, exp   77
constant 4229: beta   25, exp   34
constant 4230: beta   68, exp  100
constant 4231: beta   68, exp  100
constant 4232: beta   97, exp  484
constant 4233: beta   26, exp   51
constant 4234: beta   91, exp  443
constant 4235: beta  137, exp  518
constant 4236: beta  112, exp  495
constant 4237: beta   26, exp   52
constant 4238: beta   11, exp   18
constant 4239: beta   23, exp   41
constant 4240: beta   32, exp   56
constant 4241: beta   25, exp   50
constant 4242: beta   25, exp   52
constant 4243: beta   93, exp  107
constant 4244: beta   59, exp   86
constant 4245: beta   15, exp   29
constant 4246: beta   22, exp   35
constant 4247: beta   21, exp   38
constant 4248: beta   28, exp   46
constant 4249: beta   27, exp   40
constant 4250: beta   26, exp   43
constant 4251: beta   16, exp   31
constant 4252: beta   23, exp   37
constant 4253: beta   22, exp   40
constant 4254: beta   19, exp   37
constant 4255: beta   19, exp   37
constant 4256: beta   15, exp   29
constant 4257: beta   22, exp   35
constant 4258: beta   21, exp   38
constant 4259: beta    4, exp    7
constant 4260: beta   84, exp  105
constant 4261: beta   39, exp   57
constant 4262: beta   15, exp   15
constant 4263: beta   63, exp   70
constant 4264: beta   80, exp  108
constant 4265: beta   38, exp   53
constant 4266: beta   38, exp   53
constant 4267: beta   65, exp   94
constant 4268: beta   14, exp   33
constant 4269: beta  114, exp  123
constant 4270: beta   51, exp   69
constant 4271: beta   10, exp   21
constant 4272: beta   25, exp   47
constant 4273: beta   92, exp   97
constant 4274: beta   53, exp   67
constant 4275: beta   47, exp   72
constant 4276: beta   37, exp   59
constant 4277: beta   80, exp   87
constant 4278: beta   59, exp   69
constant 4279: beta   37, exp   59
constant 4280: beta   80, exp   87
constant 4281: beta   59, exp   69
constant 4282: beta    2, exp    5
constant 4283: beta   50, exp   73
constant 4284: beta   21, exp   37
constant 4285: beta   10, exp   13
constant 4286: beta   31, exp   48
constant 4287: beta   51, exp   80
constant 4288: beta   32, exp   47
constant 4289: beta   19, exp   40
constant 4290: beta   59, exp   80
constant 4291: beta   26, exp   47
constant 4292: beta   32, exp   57
constant 4293: beta   51, exp   66
constant 4294: beta   25, exp   45
constant 4295: beta    8, exp   22
constant 4296: beta   37, exp   59
constant 4297: beta   16, exp   31
constant 4298: beta   31, exp   51
constant 4299: beta   23, exp   42
constant 4300: beta   17, exp   33
constant 4301: beta   33, exp   55
constant 4302: beta   25, exp   44
constant 4303: beta   16, exp   31
constant 4304: beta   31, exp   51
constant 4305: beta   23, exp   42
constant 4306: beta   24, exp   45
constant 4307: beta   23, exp   37
constant 4308: beta   22, exp   40
constant 4309: beta   25, exp   47
constant 4310: beta   25, exp   41
constant 4311: beta   24, exp   42
constant 4312: beta   24, exp   45
constant 4313: beta   23, exp   37
constant 4314: beta   22, exp   40
constant 4315: beta   52, exp   73
constant 4316: beta   22, exp   42
constant 4317: beta   20, exp   39
constant 4318: beta   42, exp   68
constant 4319: beta   25, exp   47
constant 4320: beta   25, exp   47
constant 4321: beta   25, exp   47
constant 4322: beta   61, exp   89
constant 4323: beta   24, exp   46
constant 4324: beta   22, exp   43
constant 4325: beta   55, exp   79
constant 4326: beta   26, exp   46
constant 4327: beta   45, exp   70
constant 4328: beta  133, exp  175
constant 4329: beta   57, exp   81
constant 4330: beta   36, exp   63
constant 4331: beta    4, exp    7
constant 4332: beta   45, exp   67
constant 4333: beta   23, exp   39
constant 4334: beta   30, exp   51
constant 4335: beta   42, exp   61
constant 4336: beta   95, exp  135
constant 4337: beta   32, exp   55
constant 4338: beta   51, exp   73
constant 4339: beta   64, exp   67
constant 4340: beta   53, exp   67
constant 4341: beta   52, exp   75
constant 4342: beta   65, exp   69
constant 4343: beta   50, exp   63
constant 4344: beta   51, exp   73
constant 4345: beta   64, exp   67
constant 4346: beta   53, exp   67
constant 4347: beta   42, exp   55
constant 4348: beta   73, exp   85
constant 4349: beta   52, exp   67
constant 4350: beta   42, exp   55
constant 4351: beta   74, exp   87
constant 4352: beta   53, exp   67
constant 4353: beta   42, exp   55
constant 4354: beta   73, exp   85
constant 4355: beta   52, exp   67
constant 4356: beta   42, exp   57
constant 4357: beta   80, exp   97
constant 4358: beta   55, exp   73
constant 4359: beta   10, exp   23
constant 4360: beta   42, exp   57
constant 4361: beta   80, exp   97
constant 4362: beta   55, exp   73
constant 4363: beta   46, exp   65
constant 4364: beta   62, exp   87
constant 4365: beta   46, exp   65
constant 4366: beta   14, exp   19
constant 4367: beta    7, exp    9
constant 4368: beta    4, exp    7
constant 4369: beta   16, exp   25
constant 4370: beta   20, exp   24
constant 4371: beta   49, exp   77
constant 4372: beta   49, exp   77
constant 4373: beta   53, exp   87
constant 4374: beta    9, exp   19
constant 4375: beta   19, exp   31
constant 4376: beta   41, exp   57
constant 4377: beta   56, exp   66
constant 4378: beta  290, exp  302
constant 4379: beta  385, exp  413
constant 4380: beta  125, exp  154
constant 4381: beta  123, exp  148
constant 4382: beta   54, exp   80
constant 4383: beta   66, exp   90
constant 4384: beta   36, exp   61
constant 4385: beta   37, exp   69
constant 4386: beta  319, exp  315
constant 4387: beta  147, exp  139
constant 4388: beta   25, exp   51
constant 4389: beta  212, exp  219
constant 4390: beta   94, exp  104
constant 4391: beta   19, exp   33
constant 4392: beta   45, exp   71
constant 4393: beta   67, exp  101
constant 4394: beta   67, exp  101
constant 4395: beta   55, exp   82
constant 4396: beta   30, exp   48
constant 4397: beta   96, exp  137
constant 4398: beta   35, exp   57
constant 4399: beta   54, exp   80
constant 4400: beta   35, exp   57
constant 4401: beta   59, exp   86
constant 4402: beta   42, exp   61
constant 4403: beta   30, exp   50
constant 4404: beta  106, exp  127
constant 4405: beta   97, exp   89
constant 4406: beta   91, exp   92
constant 4407: beta  106, exp  127
constant 4408: beta   97, exp   89
constant 4409: beta   87, exp   86
constant 4410: beta  106, exp  127
constant 4411: beta   97, exp   89
constant 4412: beta   91, exp   92
constant 4413: beta   52, exp   71
constant 4414: beta  151, exp  145
constant 4415: beta   97, exp  100
constant 4416: beta   18, exp   31
constant 4417: beta   52, exp   71
constant 4418: beta  151, exp  145
constant 4419: beta   97, exp  100
constant 4420: beta   64, exp   85
constant 4421: beta   80, exp  107
constant 4422: beta   64, exp   85
constant 4423: beta   64, exp   85
constant 4424: beta   18, exp   31
constant 4425: beta   64, exp   85
constant 4426: beta   53, exp   77
